177203	Q0	60761	0	2	Caleb
177203	Q0	79968	0	3	Caleb
177203	Q0	44648	0	4	Caleb
177203	Q0	3470	0	5	Caleb
111146	Q0	103148	0	1	Caleb
111146	Q0	96346	0	2	Caleb
111146	Q0	118596	0	3	Caleb
111146	Q0	4141	0	4	Caleb
111146	Q0	133843	0	5	Caleb
51259	Q0	1747	0	1	Caleb
51259	Q0	19673	0	2	Caleb
51259	Q0	86966	0	3	Caleb
51259	Q0	87705	0	4	Caleb
51259	Q0	137704	0	5	Caleb
61984	Q0	72624	0	1	Caleb
61984	Q0	46674	0	2	Caleb
61984	Q0	9231	0	3	Caleb
61984	Q0	9632	0	4	Caleb
61984	Q0	25302	0	5	Caleb
123447	Q0	57843	0	1	Caleb
123447	Q0	63842	0	2	Caleb
123447	Q0	45266	0	3	Caleb
123447	Q0	179873	0	4	Caleb
123447	Q0	184077	0	5	Caleb
46093	Q0	43315	0	1	Caleb
46093	Q0	131693	0	2	Caleb
46093	Q0	176835	0	3	Caleb
46093	Q0	185206	0	4	Caleb
46093	Q0	36471	0	5	Caleb
2624	Q0	31237	0	1	Caleb
2624	Q0	43636	0	2	Caleb
2624	Q0	82531	0	3	Caleb
2624	Q0	149481	0	4	Caleb
2624	Q0	162839	0	5	Caleb
52781	Q0	166571	0	1	Caleb
52781	Q0	8034	0	2	Caleb
52781	Q0	47012	0	3	Caleb
52781	Q0	19577	0	4	Caleb
52781	Q0	5353	0	5	Caleb
30247	Q0	71959	0	1	Caleb
30247	Q0	71933	0	2	Caleb
30247	Q0	176651	0	3	Caleb
30247	Q0	128930	0	4	Caleb
30247	Q0	137744	0	5	Caleb
80936	Q0	13084	0	1	Caleb
80936	Q0	45340	0	2	Caleb
80936	Q0	13992	0	3	Caleb
80936	Q0	108491	0	4	Caleb
80936	Q0	175862	0	5	Caleb
23607	Q0	5843	0	1	Caleb
23607	Q0	6120	0	2	Caleb
23607	Q0	7721	0	3	Caleb
23607	Q0	11535	0	4	Caleb
23607	Q0	21433	0	5	Caleb
86545	Q0	102262	0	1	Caleb
86545	Q0	34369	0	2	Caleb
86545	Q0	92847	0	3	Caleb
86545	Q0	157708	0	4	Caleb
86545	Q0	118355	0	5	Caleb
110666	Q0	183405	0	1	Caleb
110666	Q0	5921	0	2	Caleb
110666	Q0	111285	0	3	Caleb
110666	Q0	126569	0	4	Caleb
110666	Q0	128576	0	5	Caleb
168993	Q0	147394	0	1	Caleb
168993	Q0	118792	0	2	Caleb
168993	Q0	102757	0	3	Caleb
168993	Q0	81049	0	4	Caleb
168993	Q0	122328	0	5	Caleb
1596	Q0	3946	0	1	Caleb
1596	Q0	69412	0	2	Caleb
1596	Q0	4654	0	3	Caleb
1596	Q0	176450	0	4	Caleb
1596	Q0	17195	0	5	Caleb
90165	Q0	175686	0	1	Caleb
90165	Q0	146891	0	2	Caleb
90165	Q0	82644	0	3	Caleb
90165	Q0	105964	0	4	Caleb
90165	Q0	135294	0	5	Caleb
76362	Q0	105489	0	1	Caleb
76362	Q0	10452	0	2	Caleb
76362	Q0	116547	0	3	Caleb
76362	Q0	90480	0	4	Caleb
76362	Q0	76443	0	5	Caleb
3666	Q0	114841	0	1	Caleb
3666	Q0	169514	0	2	Caleb
3666	Q0	185969	0	3	Caleb
3666	Q0	162549	0	4	Caleb
3666	Q0	55	0	5	Caleb
27183	Q0	38612	0	1	Caleb
27183	Q0	74327	0	2	Caleb
27183	Q0	91875	0	3	Caleb
27183	Q0	112076	0	4	Caleb
27183	Q0	28895	0	5	Caleb
111112	Q0	4158	0	1	Caleb
111112	Q0	37522	0	2	Caleb
111112	Q0	117377	0	3	Caleb
111112	Q0	152979	0	4	Caleb
111112	Q0	25711	0	5	Caleb
2044	Q0	5843	0	1	Caleb
2044	Q0	6120	0	2	Caleb
2044	Q0	7721	0	3	Caleb
2044	Q0	11535	0	4	Caleb
2044	Q0	21433	0	5	Caleb
51286	Q0	159790	0	1	Caleb
51286	Q0	98485	0	2	Caleb
51286	Q0	107749	0	3	Caleb
51286	Q0	138210	0	4	Caleb
51286	Q0	152533	0	5	Caleb
71245	Q0	182800	0	1	Caleb
71245	Q0	63984	0	2	Caleb
71245	Q0	6288	0	3	Caleb
71245	Q0	104707	0	4	Caleb
71245	Q0	149297	0	5	Caleb
131661	Q0	4154	0	1	Caleb
131661	Q0	30248	0	2	Caleb
131661	Q0	22081	0	3	Caleb
131661	Q0	118120	0	4	Caleb
131661	Q0	37185	0	5	Caleb
69711	Q0	107749	0	1	Caleb
69711	Q0	24963	0	2	Caleb
69711	Q0	76193	0	3	Caleb
69711	Q0	137481	0	4	Caleb
69711	Q0	59249	0	5	Caleb
21568	Q0	131644	0	1	Caleb
21568	Q0	177857	0	2	Caleb
21568	Q0	52809	0	3	Caleb
21568	Q0	108404	0	4	Caleb
21568	Q0	183793	0	5	Caleb
17984	Q0	10613	0	1	Caleb
17984	Q0	10442	0	2	Caleb
17984	Q0	27346	0	3	Caleb
17984	Q0	172885	0	4	Caleb
17984	Q0	180114	0	5	Caleb
68201	Q0	178098	0	1	Caleb
68201	Q0	108264	0	2	Caleb
68201	Q0	147828	0	3	Caleb
68201	Q0	132586	0	4	Caleb
68201	Q0	131338	0	5	Caleb
102463	Q0	132586	0	1	Caleb
102463	Q0	96346	0	2	Caleb
102463	Q0	146926	0	3	Caleb
102463	Q0	50069	0	4	Caleb
102463	Q0	4871	0	5	Caleb
74315	Q0	10452	0	1	Caleb
74315	Q0	90480	0	2	Caleb
74315	Q0	76496	0	3	Caleb
74315	Q0	182800	0	4	Caleb
74315	Q0	129287	0	5	Caleb
4675	Q0	83632	0	1	Caleb
4675	Q0	16504	0	2	Caleb
4675	Q0	70845	0	3	Caleb
4675	Q0	143874	0	4	Caleb
4675	Q0	114841	0	5	Caleb
10819	Q0	116184	0	1	Caleb
10819	Q0	18490	0	2	Caleb
10819	Q0	10452	0	3	Caleb
10819	Q0	13592	0	4	Caleb
10819	Q0	133654	0	5	Caleb
124010	Q0	124055	0	1	Caleb
124010	Q0	10512	0	2	Caleb
124010	Q0	48076	0	3	Caleb
124010	Q0	70768	0	4	Caleb
124010	Q0	171568	0	5	Caleb
163944	Q0	82644	0	1	Caleb
163944	Q0	72562	0	2	Caleb
163944	Q0	140836	0	3	Caleb
163944	Q0	101871	0	4	Caleb
163944	Q0	157744	0	5	Caleb
98932	Q0	43315	0	1	Caleb
98932	Q0	31237	0	2	Caleb
98932	Q0	86998	0	3	Caleb
98932	Q0	65333	0	4	Caleb
98932	Q0	43636	0	5	Caleb
182782	Q0	14366	0	1	Caleb
182782	Q0	10644	0	2	Caleb
182782	Q0	44864	0	3	Caleb
182782	Q0	2609	0	4	Caleb
182782	Q0	36616	0	5	Caleb
78938	Q0	82841	0	1	Caleb
78938	Q0	72624	0	2	Caleb
78938	Q0	9102	0	3	Caleb
78938	Q0	69506	0	4	Caleb
78938	Q0	94244	0	5	Caleb
40051	Q0	53780	0	1	Caleb
40051	Q0	95190	0	2	Caleb
40051	Q0	162273	0	3	Caleb
40051	Q0	122918	0	4	Caleb
40051	Q0	152404	0	5	Caleb
168582	Q0	31237	0	1	Caleb
168582	Q0	43636	0	2	Caleb
168582	Q0	82531	0	3	Caleb
168582	Q0	149481	0	4	Caleb
168582	Q0	162839	0	5	Caleb
107069	Q0	36055	0	1	Caleb
107069	Q0	100367	0	2	Caleb
107069	Q0	104859	0	3	Caleb
107069	Q0	107087	0	4	Caleb
107069	Q0	58942	0	5	Caleb
62087	Q0	110606	0	1	Caleb
62087	Q0	24048	0	2	Caleb
62087	Q0	81950	0	3	Caleb
62087	Q0	184500	0	4	Caleb
62087	Q0	95027	0	5	Caleb
116	Q0	19060	0	1	Caleb
116	Q0	168387	0	2	Caleb
116	Q0	78137	0	3	Caleb
116	Q0	107151	0	4	Caleb
116	Q0	51684	0	5	Caleb
81492	Q0	100222	0	1	Caleb
81492	Q0	4029	0	2	Caleb
81492	Q0	54324	0	3	Caleb
81492	Q0	24970	0	4	Caleb
81492	Q0	187826	0	5	Caleb
44664	Q0	58175	0	1	Caleb
44664	Q0	148978	0	2	Caleb
44664	Q0	118348	0	3	Caleb
44664	Q0	138210	0	4	Caleb
44664	Q0	1635	0	5	Caleb
90229	Q0	128880	0	1	Caleb
90229	Q0	19675	0	2	Caleb
90229	Q0	87375	0	3	Caleb
90229	Q0	298	0	4	Caleb
90229	Q0	6341	0	5	Caleb
150628	Q0	29099	0	1	Caleb
150628	Q0	124927	0	2	Caleb
150628	Q0	151849	0	3	Caleb
150628	Q0	134877	0	4	Caleb
150628	Q0	133654	0	5	Caleb
47758	Q0	47759	0	1	Caleb
47758	Q0	431	0	2	Caleb
47758	Q0	59556	0	3	Caleb
47758	Q0	68568	0	4	Caleb
47758	Q0	109835	0	5	Caleb
2695	Q0	137750	0	1	Caleb
2695	Q0	178168	0	2	Caleb
2695	Q0	121	0	3	Caleb
2695	Q0	2808	0	4	Caleb
2695	Q0	153179	0	5	Caleb
114818	Q0	25822	0	1	Caleb
114818	Q0	5553	0	2	Caleb
114818	Q0	6612	0	3	Caleb
114818	Q0	30475	0	4	Caleb
114818	Q0	80707	0	5	Caleb
178696	Q0	59962	0	1	Caleb
178696	Q0	19251	0	2	Caleb
178696	Q0	31647	0	3	Caleb
178696	Q0	57171	0	4	Caleb
178696	Q0	157845	0	5	Caleb
30325	Q0	50079	0	1	Caleb
30325	Q0	59249	0	2	Caleb
30325	Q0	172662	0	3	Caleb
30325	Q0	20339	0	4	Caleb
30325	Q0	22424	0	5	Caleb
178807	Q0	80315	0	1	Caleb
178807	Q0	81878	0	2	Caleb
178807	Q0	82547	0	3	Caleb
178807	Q0	104390	0	4	Caleb
178807	Q0	105659	0	5	Caleb
23689	Q0	25042	0	1	Caleb
23689	Q0	175605	0	2	Caleb
23689	Q0	1463	0	3	Caleb
23689	Q0	83049	0	4	Caleb
23689	Q0	72624	0	5	Caleb
27287	Q0	40270	0	1	Caleb
27287	Q0	24506	0	2	Caleb
27287	Q0	64345	0	3	Caleb
27287	Q0	132586	0	4	Caleb
27287	Q0	82428	0	5	Caleb
161384	Q0	94681	0	1	Caleb
161384	Q0	82841	0	2	Caleb
161384	Q0	162437	0	3	Caleb
161384	Q0	29099	0	4	Caleb
161384	Q0	22696	0	5	Caleb
119361	Q0	175862	0	1	Caleb
119361	Q0	64554	0	2	Caleb
119361	Q0	79824	0	3	Caleb
119361	Q0	129589	0	4	Caleb
119361	Q0	123473	0	5	Caleb
13985	Q0	159790	0	1	Caleb
13985	Q0	154822	0	2	Caleb
13985	Q0	98485	0	3	Caleb
13985	Q0	107749	0	4	Caleb
13985	Q0	138210	0	5	Caleb
107652	Q0	24506	0	1	Caleb
107652	Q0	109672	0	2	Caleb
107652	Q0	117578	0	3	Caleb
107652	Q0	37938	0	4	Caleb
107652	Q0	107230	0	5	Caleb
49282	Q0	63842	0	1	Caleb
49282	Q0	20369	0	2	Caleb
49282	Q0	25991	0	3	Caleb
49282	Q0	31237	0	4	Caleb
49282	Q0	130385	0	5	Caleb
3748	Q0	95483	0	1	Caleb
3748	Q0	173345	0	2	Caleb
3748	Q0	93117	0	3	Caleb
3748	Q0	162784	0	4	Caleb
3748	Q0	111898	0	5	Caleb
42124	Q0	6635	0	1	Caleb
42124	Q0	20369	0	2	Caleb
42124	Q0	47161	0	3	Caleb
42124	Q0	62471	0	4	Caleb
42124	Q0	10512	0	5	Caleb
9885	Q0	72624	0	1	Caleb
9885	Q0	76612	0	2	Caleb
9885	Q0	79589	0	3	Caleb
9885	Q0	156735	0	4	Caleb
9885	Q0	157914	0	5	Caleb
145	Q0	114841	0	1	Caleb
145	Q0	169514	0	2	Caleb
145	Q0	185969	0	3	Caleb
145	Q0	55	0	4	Caleb
145	Q0	17430	0	5	Caleb
6306	Q0	79824	0	1	Caleb
6306	Q0	123479	0	2	Caleb
6306	Q0	76628	0	3	Caleb
6306	Q0	149296	0	4	Caleb
6306	Q0	179527	0	5	Caleb
164003	Q0	126995	0	1	Caleb
164003	Q0	25130	0	2	Caleb
164003	Q0	77851	0	3	Caleb
164003	Q0	129280	0	4	Caleb
164003	Q0	81775	0	5	Caleb
5783	Q0	94244	0	1	Caleb
5783	Q0	59935	0	2	Caleb
5783	Q0	10613	0	3	Caleb
5783	Q0	131636	0	4	Caleb
5783	Q0	85013	0	5	Caleb
74913	Q0	81775	0	1	Caleb
74913	Q0	128636	0	2	Caleb
74913	Q0	142700	0	3	Caleb
74913	Q0	72624	0	4	Caleb
74913	Q0	110124	0	5	Caleb
119431	Q0	185865	0	1	Caleb
119431	Q0	23695	0	2	Caleb
119431	Q0	25130	0	3	Caleb
119431	Q0	77851	0	4	Caleb
119431	Q0	129280	0	5	Caleb
117900	Q0	106696	0	1	Caleb
117900	Q0	23600	0	2	Caleb
117900	Q0	60046	0	3	Caleb
117900	Q0	102262	0	4	Caleb
117900	Q0	7334	0	5	Caleb
1703	Q0	120719	0	1	Caleb
1703	Q0	19146	0	2	Caleb
1703	Q0	121609	0	3	Caleb
1703	Q0	72624	0	4	Caleb
1703	Q0	82063	0	5	Caleb
74434	Q0	6612	0	1	Caleb
74434	Q0	30475	0	2	Caleb
74434	Q0	80707	0	3	Caleb
74434	Q0	106030	0	4	Caleb
74434	Q0	919	0	5	Caleb
40113	Q0	149296	0	1	Caleb
40113	Q0	179527	0	2	Caleb
40113	Q0	182341	0	3	Caleb
40113	Q0	180306	0	4	Caleb
40113	Q0	40367	0	5	Caleb
126626	Q0	63984	0	1	Caleb
126626	Q0	19224	0	2	Caleb
126626	Q0	95362	0	3	Caleb
126626	Q0	116184	0	4	Caleb
126626	Q0	38787	0	5	Caleb
14002	Q0	72624	0	1	Caleb
14002	Q0	9022	0	2	Caleb
14002	Q0	23429	0	3	Caleb
14002	Q0	6635	0	4	Caleb
14002	Q0	118857	0	5	Caleb
37054	Q0	6933	0	1	Caleb
37054	Q0	162609	0	2	Caleb
37054	Q0	10764	0	3	Caleb
37054	Q0	11740	0	4	Caleb
37054	Q0	22242	0	5	Caleb
72371	Q0	74327	0	1	Caleb
72371	Q0	169700	0	2	Caleb
72371	Q0	184283	0	3	Caleb
72371	Q0	113739	0	4	Caleb
72371	Q0	52385	0	5	Caleb
66719	Q0	84468	0	1	Caleb
66719	Q0	66377	0	2	Caleb
66719	Q0	182904	0	3	Caleb
66719	Q0	71064	0	4	Caleb
66719	Q0	124400	0	5	Caleb
716	Q0	111485	0	1	Caleb
716	Q0	100106	0	2	Caleb
716	Q0	45722	0	3	Caleb
716	Q0	81950	0	4	Caleb
716	Q0	137555	0	5	Caleb
711	Q0	172076	0	1	Caleb
711	Q0	147728	0	2	Caleb
711	Q0	172262	0	3	Caleb
711	Q0	148679	0	4	Caleb
711	Q0	24289	0	5	Caleb
58566	Q0	158826	0	1	Caleb
58566	Q0	13084	0	2	Caleb
58566	Q0	144584	0	3	Caleb
58566	Q0	107710	0	4	Caleb
58566	Q0	42608	0	5	Caleb
148684	Q0	81049	0	1	Caleb
148684	Q0	106496	0	2	Caleb
148684	Q0	148686	0	3	Caleb
148684	Q0	110124	0	4	Caleb
148684	Q0	6178	0	5	Caleb
73928	Q0	3244	0	1	Caleb
73928	Q0	109672	0	2	Caleb
73928	Q0	135636	0	3	Caleb
73928	Q0	30248	0	4	Caleb
73928	Q0	147359	0	5	Caleb
55409	Q0	184718	0	1	Caleb
55409	Q0	10403	0	2	Caleb
55409	Q0	137481	0	3	Caleb
55409	Q0	76496	0	4	Caleb
55409	Q0	59935	0	5	Caleb
94877	Q0	178168	0	1	Caleb
94877	Q0	4158	0	2	Caleb
94877	Q0	37522	0	3	Caleb
94877	Q0	117377	0	4	Caleb
94877	Q0	152979	0	5	Caleb
22736	Q0	6612	0	1	Caleb
22736	Q0	30475	0	2	Caleb
22736	Q0	80707	0	3	Caleb
22736	Q0	106030	0	4	Caleb
22736	Q0	919	0	5	Caleb
106179	Q0	106508	0	1	Caleb
106179	Q0	154200	0	2	Caleb
106179	Q0	62230	0	3	Caleb
106179	Q0	22509	0	4	Caleb
106179	Q0	51684	0	5	Caleb
5317	Q0	114841	0	1	Caleb
5317	Q0	169514	0	2	Caleb
5317	Q0	185969	0	3	Caleb
5317	Q0	133654	0	4	Caleb
5317	Q0	55	0	5	Caleb
45219	Q0	133347	0	1	Caleb
45219	Q0	148103	0	2	Caleb
45219	Q0	9296	0	3	Caleb
45219	Q0	45209	0	4	Caleb
45219	Q0	173384	0	5	Caleb
43701	Q0	178764	0	1	Caleb
43701	Q0	141630	0	2	Caleb
43701	Q0	33705	0	3	Caleb
43701	Q0	168486	0	4	Caleb
43701	Q0	43771	0	5	Caleb
166100	Q0	64373	0	1	Caleb
166100	Q0	124095	0	2	Caleb
166100	Q0	89150	0	3	Caleb
166100	Q0	64798	0	4	Caleb
166100	Q0	131736	0	5	Caleb
6344	Q0	6341	0	1	Caleb
6344	Q0	76734	0	2	Caleb
6344	Q0	45216	0	3	Caleb
6344	Q0	128880	0	4	Caleb
6344	Q0	158384	0	5	Caleb
9921	Q0	8371	0	1	Caleb
9921	Q0	5348	0	2	Caleb
9921	Q0	57026	0	3	Caleb
9921	Q0	77135	0	4	Caleb
9921	Q0	117575	0	5	Caleb
69321	Q0	82650	0	1	Caleb
69321	Q0	70866	0	2	Caleb
69321	Q0	130481	0	3	Caleb
69321	Q0	71758	0	4	Caleb
69321	Q0	101995	0	5	Caleb
186447	Q0	74111	0	1	Caleb
186447	Q0	66438	0	2	Caleb
186447	Q0	59151	0	3	Caleb
186447	Q0	72946	0	4	Caleb
186447	Q0	137555	0	5	Caleb
2779	Q0	34292	0	1	Caleb
2779	Q0	34321	0	2	Caleb
2779	Q0	62628	0	3	Caleb
2779	Q0	122943	0	4	Caleb
2779	Q0	79065	0	5	Caleb
26803	Q0	9022	0	1	Caleb
26803	Q0	23429	0	2	Caleb
26803	Q0	168034	0	3	Caleb
26803	Q0	153885	0	4	Caleb
26803	Q0	177448	0	5	Caleb
2752	Q0	5818	0	1	Caleb
2752	Q0	9231	0	2	Caleb
2752	Q0	9632	0	3	Caleb
2752	Q0	25302	0	4	Caleb
2752	Q0	83632	0	5	Caleb
35002	Q0	1917	0	1	Caleb
35002	Q0	107286	0	2	Caleb
35002	Q0	61740	0	3	Caleb
35002	Q0	106888	0	4	Caleb
35002	Q0	34281	0	5	Caleb
722	Q0	93943	0	1	Caleb
722	Q0	93862	0	2	Caleb
722	Q0	110605	0	3	Caleb
722	Q0	17884	0	4	Caleb
722	Q0	23600	0	5	Caleb
130260	Q0	11203	0	1	Caleb
130260	Q0	48078	0	2	Caleb
130260	Q0	144742	0	3	Caleb
130260	Q0	147555	0	4	Caleb
130260	Q0	40330	0	5	Caleb
52936	Q0	182465	0	1	Caleb
52936	Q0	35310	0	2	Caleb
52936	Q0	74754	0	3	Caleb
52936	Q0	80310	0	4	Caleb
52936	Q0	163038	0	5	Caleb
26350	Q0	128576	0	1	Caleb
26350	Q0	50354	0	2	Caleb
26350	Q0	4913	0	3	Caleb
26350	Q0	52670	0	4	Caleb
26350	Q0	82339	0	5	Caleb
132292	Q0	142639	0	1	Caleb
132292	Q0	35605	0	2	Caleb
132292	Q0	94079	0	3	Caleb
132292	Q0	129463	0	4	Caleb
132292	Q0	151169	0	5	Caleb
73425	Q0	148770	0	1	Caleb
73425	Q0	22696	0	2	Caleb
73425	Q0	125005	0	3	Caleb
73425	Q0	59556	0	4	Caleb
73425	Q0	48688	0	5	Caleb
100584	Q0	23600	0	1	Caleb
100584	Q0	106696	0	2	Caleb
100584	Q0	60046	0	3	Caleb
100584	Q0	20787	0	4	Caleb
100584	Q0	7334	0	5	Caleb
730	Q0	178168	0	1	Caleb
730	Q0	121	0	2	Caleb
730	Q0	2808	0	3	Caleb
730	Q0	153179	0	4	Caleb
730	Q0	43315	0	5	Caleb
112332	Q0	36866	0	1	Caleb
112332	Q0	143868	0	2	Caleb
112332	Q0	25255	0	3	Caleb
112332	Q0	85024	0	4	Caleb
112332	Q0	149526	0	5	Caleb
185042	Q0	42392	0	1	Caleb
185042	Q0	7991	0	2	Caleb
185042	Q0	98464	0	3	Caleb
185042	Q0	104901	0	4	Caleb
185042	Q0	135418	0	5	Caleb
4826	Q0	157359	0	1	Caleb
4826	Q0	69412	0	2	Caleb
4826	Q0	61591	0	3	Caleb
4826	Q0	4785	0	4	Caleb
4826	Q0	47382	0	5	Caleb
79091	Q0	3645	0	1	Caleb
79091	Q0	65615	0	2	Caleb
79091	Q0	166145	0	3	Caleb
79091	Q0	187725	0	4	Caleb
79091	Q0	143226	0	5	Caleb
2759	Q0	16594	0	1	Caleb
2759	Q0	53868	0	2	Caleb
2759	Q0	171568	0	3	Caleb
2759	Q0	3155	0	4	Caleb
2759	Q0	308	0	5	Caleb
101100	Q0	102262	0	1	Caleb
101100	Q0	7404	0	2	Caleb
101100	Q0	81174	0	3	Caleb
101100	Q0	42012	0	4	Caleb
101100	Q0	10613	0	5	Caleb
44770	Q0	4135	0	1	Caleb
44770	Q0	76628	0	2	Caleb
44770	Q0	143743	0	3	Caleb
44770	Q0	150164	0	4	Caleb
44770	Q0	3020	0	5	Caleb
7408	Q0	176450	0	1	Caleb
7408	Q0	51594	0	2	Caleb
7408	Q0	4574	0	3	Caleb
7408	Q0	17195	0	4	Caleb
7408	Q0	57771	0	5	Caleb
68852	Q0	180107	0	1	Caleb
68852	Q0	82644	0	2	Caleb
68852	Q0	142282	0	3	Caleb
68852	Q0	109345	0	4	Caleb
68852	Q0	81130	0	5	Caleb
88840	Q0	14184	0	1	Caleb
88840	Q0	112095	0	2	Caleb
88840	Q0	43136	0	3	Caleb
88840	Q0	135565	0	4	Caleb
88840	Q0	10452	0	5	Caleb
25872	Q0	59205	0	1	Caleb
25872	Q0	74237	0	2	Caleb
25872	Q0	59596	0	3	Caleb
25872	Q0	144994	0	4	Caleb
25872	Q0	110090	0	5	Caleb
182994	Q0	172265	0	1	Caleb
182994	Q0	159790	0	2	Caleb
182994	Q0	36854	0	3	Caleb
182994	Q0	178168	0	4	Caleb
182994	Q0	166571	0	5	Caleb
13562	Q0	25991	0	1	Caleb
13562	Q0	110606	0	2	Caleb
13562	Q0	8371	0	3	Caleb
13562	Q0	4905	0	4	Caleb
13562	Q0	63880	0	5	Caleb
36572	Q0	53984	0	1	Caleb
36572	Q0	36607	0	2	Caleb
36572	Q0	129662	0	3	Caleb
36572	Q0	181154	0	4	Caleb
36572	Q0	7125	0	5	Caleb
790	Q0	98924	0	1	Caleb
790	Q0	132281	0	2	Caleb
790	Q0	72926	0	3	Caleb
790	Q0	131568	0	4	Caleb
790	Q0	39941	0	5	Caleb
54033	Q0	94244	0	1	Caleb
54033	Q0	5908	0	2	Caleb
54033	Q0	173597	0	3	Caleb
54033	Q0	23557	0	4	Caleb
54033	Q0	59935	0	5	Caleb
7961	Q0	74204	0	1	Caleb
7961	Q0	6458	0	2	Caleb
7961	Q0	153870	0	3	Caleb
7961	Q0	83632	0	4	Caleb
7961	Q0	183367	0	5	Caleb
71408	Q0	31237	0	1	Caleb
71408	Q0	101995	0	2	Caleb
71408	Q0	171491	0	3	Caleb
71408	Q0	107046	0	4	Caleb
71408	Q0	52220	0	5	Caleb
4872	Q0	114841	0	1	Caleb
4872	Q0	169514	0	2	Caleb
4872	Q0	185969	0	3	Caleb
4872	Q0	93124	0	4	Caleb
4872	Q0	178168	0	5	Caleb
109294	Q0	74204	0	1	Caleb
109294	Q0	157530	0	2	Caleb
109294	Q0	85588	0	3	Caleb
109294	Q0	67508	0	4	Caleb
109294	Q0	92589	0	5	Caleb
8456	Q0	22204	0	1	Caleb
8456	Q0	111587	0	2	Caleb
8456	Q0	125916	0	3	Caleb
8456	Q0	102262	0	4	Caleb
8456	Q0	42159	0	5	Caleb
